file_abs_path_native,file_id_native,download_url_native,file_md5,file_abs_path_croissant,file_id_croissant,download_url_croissant,file_abs_path_match,file_id_match
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/deltaphi.m,885794,https://borealisdata.ca/api/access/datafile/885794,01ef8d7831a3b37b65ce0d0759643108,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/deltaphi.m,885775,https://borealisdata.ca/api/access/datafile/885775,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/0point2_MPa_Trial2.csv,885756,https://borealisdata.ca/api/access/datafile/885756?format=original,02d2b7f38f5ca838a44009cf7c3f705e,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/0point2_MPa_Trial2.csv,885752,https://borealisdata.ca/api/access/datafile/885752?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Time_Averaged_HTCs.csv,885757,https://borealisdata.ca/api/access/datafile/885757?format=original,037e14133951fa955afb2baa7737cc35,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/Time_Averaged_HTCs.csv,885807,https://borealisdata.ca/api/access/datafile/885807?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/15_MPa_Trial2.csv,885792,https://borealisdata.ca/api/access/datafile/885792,075be2109f2332ff678b5140b3fb5df7,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/15_MPa_Trial2.csv,885731,https://borealisdata.ca/api/access/datafile/885731?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial5.csv,885746,https://borealisdata.ca/api/access/datafile/885746?format=original,0ecf259cb3d3c11aca4bb8749a1f28f3,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/Press_Path2_150_Trial5.csv,885772,https://borealisdata.ca/api/access/datafile/885772?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/0point2_MPa_Trial2.csv,885764,https://borealisdata.ca/api/access/datafile/885764,15e9a7e8cf504732b019c8e7bdc627ae,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/0point2_MPa_Trial2.csv,885795,https://borealisdata.ca/api/access/datafile/885795,True,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/15_MPa_Trial1.csv,885749,https://borealisdata.ca/api/access/datafile/885749?format=original,197d6ae3ce580828cf91b8c277e17a46,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/15_MPa_Trial1.csv,885814,https://borealisdata.ca/api/access/datafile/885814?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/8_MPa_Trial2.csv,885798,https://borealisdata.ca/api/access/datafile/885798?format=original,1a3cd6f14ab5b0e8b138fb8c77d19840,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/8_MPa_Trial2.csv,885757,https://borealisdata.ca/api/access/datafile/885757?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/15_MPa_Trial3.csv,885790,https://borealisdata.ca/api/access/datafile/885790?format=original,1ac368446121699eb7f8305246950326,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/15_MPa_Trial3.csv,885789,https://borealisdata.ca/api/access/datafile/885789?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path1_80_Trial2.csv,885817,https://borealisdata.ca/api/access/datafile/885817?format=original,1dcecbcc14eb2fdde3b89c4a7b172959,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/Press_Path1_80_Trial2.csv,885737,https://borealisdata.ca/api/access/datafile/885737?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial7.csv,885780,https://borealisdata.ca/api/access/datafile/885780?format=original,21b319b2886fdf299cc4c4a423ec4c2d,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/Press_Path2_150_Trial7.csv,885758,https://borealisdata.ca/api/access/datafile/885758,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial9.csv,885736,https://borealisdata.ca/api/access/datafile/885736?format=original,21d790ae6fed8deb35f5252329ece013,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_12minutes/Press_Path2_150_Trial9.csv,885796,https://borealisdata.ca/api/access/datafile/885796?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/HTC_verification.m,885759,https://borealisdata.ca/api/access/datafile/885759,24c3d993003b26a6d579a4104fd6032d,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/HTC_verification.m,885781,https://borealisdata.ca/api/access/datafile/885781?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/8_MPa_Trial2.csv,885735,https://borealisdata.ca/api/access/datafile/885735,28250904faac008a0a4d816bd2b1a910,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/80_6minutes/8_MPa_Trial2.csv,885798,https://borealisdata.ca/api/access/datafile/885798?format=original,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path2_150_Trial3.csv,885750,https://borealisdata.ca/api/access/datafile/885750?format=original,2b6136817e3e3659890e5b3ada8729d2,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_12minutes/Press_Path2_150_Trial3.csv,885742,https://borealisdata.ca/api/access/datafile/885742,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/6_MPa_Trial1.csv,885808,https://borealisdata.ca/api/access/datafile/885808?format=original,2e3e9532dad9a061564730c9adf7711a,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/MATLAB_Scripts_Inverse_Heat_Conduction_Analaysis/6_MPa_Trial1.csv,885797,https://borealisdata.ca/api/access/datafile/885797,False,False
Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Press_Position_Evaluation_Temp_Data/Press_Path1_80_Trial6.csv,885811,https://borealisdata.ca/api/access/datafile/885811?format=original,3323ba039c7bbf10000cd291f59965dd,Influence_of_the_coating_on_the_interfacial_heat_transfer_coefficient_in_hot_stamping_of_AlSi_coated_22MnB5_steel/Temp_Data_Coating_Weight_Dwell_Time_Pressure/150_6minutes/Press_Path1_80_Trial6.csv,885813,https://borealisdata.ca/api/access/datafile/885813?format=original,False,False
